path,label,score
Real_youtube/446/025.png,0.0,0.07799609
Real_youtube/446/013.png,0.0,0.055347998
Real_youtube/446/063.png,0.0,0.9925662
Real_youtube/446/053.png,0.0,0.992987
Real_youtube/446/061.png,0.0,0.9893428
Real_youtube/446/021.png,0.0,0.0767683
Real_youtube/446/076.png,0.0,0.9847506
Real_youtube/446/052.png,0.0,0.99467623
Real_youtube/446/085.png,0.0,0.97583175
Real_youtube/446/028.png,0.0,0.38747057
Real_youtube/446/004.png,0.0,0.27065295
Real_youtube/446/012.png,0.0,0.23443939
Real_youtube/446/033.png,0.0,0.9475078
Real_youtube/446/059.png,0.0,0.9912437
Real_youtube/446/050.png,0.0,0.99111044
Real_youtube/446/026.png,0.0,0.09275192
Real_youtube/446/042.png,0.0,0.9458907
Real_youtube/446/027.png,0.0,0.14837758
Real_youtube/446/015.png,0.0,0.14618716
Real_youtube/446/097.png,0.0,0.51583004
Real_youtube/446/051.png,0.0,0.9924508
Real_youtube/446/043.png,0.0,0.9896986
Real_youtube/446/089.png,0.0,0.95512533
Real_youtube/446/048.png,0.0,0.99071234
Real_youtube/446/031.png,0.0,0.16733713
Real_youtube/446/008.png,0.0,0.18815663
Real_youtube/446/009.png,0.0,0.12219032
Real_youtube/446/011.png,0.0,0.14936401
Real_youtube/446/100.png,0.0,0.94073814
Real_youtube/446/062.png,0.0,0.9905487
Real_youtube/446/081.png,0.0,0.9774941
Real_youtube/446/018.png,0.0,0.079652846
Real_youtube/446/029.png,0.0,0.06212579
Real_youtube/446/068.png,0.0,0.9923477
Real_youtube/446/069.png,0.0,0.9909027
Real_youtube/446/054.png,0.0,0.9789919
Real_youtube/446/007.png,0.0,0.5172219
Real_youtube/446/078.png,0.0,0.96751326
Real_youtube/446/099.png,0.0,0.74896747
Real_youtube/446/045.png,0.0,0.9953951
Real_youtube/446/003.png,0.0,0.7350941
Real_youtube/446/039.png,0.0,0.81317693
Real_youtube/446/095.png,0.0,0.010252434
Real_youtube/446/058.png,0.0,0.9906137
Real_youtube/446/040.png,0.0,0.980535
Real_youtube/446/079.png,0.0,0.9774434
Real_youtube/446/086.png,0.0,0.99099547
Real_youtube/446/010.png,0.0,0.08170658
Real_youtube/446/092.png,0.0,0.038697027
Real_youtube/446/002.png,0.0,0.49176863
Real_youtube/446/047.png,0.0,0.9786654
Real_youtube/446/001.png,0.0,0.26210952
Real_youtube/446/032.png,0.0,0.2939736
Real_youtube/446/075.png,0.0,0.9862509
Real_youtube/446/077.png,0.0,0.9841032
Real_youtube/446/094.png,0.0,0.022183986
Real_youtube/446/000.png,0.0,0.90645534
Real_youtube/446/087.png,0.0,0.9839844
Real_youtube/446/037.png,0.0,0.9593604
Real_youtube/446/088.png,0.0,0.9836765
Real_youtube/446/030.png,0.0,0.06212579
Real_youtube/446/084.png,0.0,0.98832196
Real_youtube/446/070.png,0.0,0.9875063
Real_youtube/446/090.png,0.0,0.030916037
Real_youtube/446/022.png,0.0,0.07825102
Real_youtube/446/074.png,0.0,0.9868535
Real_youtube/446/014.png,0.0,0.2885234
Real_youtube/446/071.png,0.0,0.9852343
Real_youtube/446/046.png,0.0,0.99238706
Real_youtube/446/066.png,0.0,0.9951815
Real_youtube/446/035.png,0.0,0.9860263
Real_youtube/446/036.png,0.0,0.9626336
Real_youtube/446/038.png,0.0,0.9607224
Real_youtube/446/049.png,0.0,0.98097056
Real_youtube/446/057.png,0.0,0.9946407
Real_youtube/446/034.png,0.0,0.9614346
Real_youtube/446/005.png,0.0,0.17038457
Real_youtube/446/020.png,0.0,0.07455852
Real_youtube/446/044.png,0.0,0.9883058
Real_youtube/446/056.png,0.0,0.9953171
Real_youtube/446/096.png,0.0,0.07301484
Real_youtube/446/065.png,0.0,0.9932595
Real_youtube/446/041.png,0.0,0.95374477
Real_youtube/446/093.png,0.0,0.01663357
Real_youtube/446/083.png,0.0,0.9768248
Real_youtube/446/091.png,0.0,0.13866308
Real_youtube/446/082.png,0.0,0.96803856
Real_youtube/446/017.png,0.0,0.052439976
Real_youtube/446/016.png,0.0,0.15171473
Real_youtube/438/060.png,0.0,0.99768615
Real_youtube/438/019.png,0.0,0.9970995
Real_youtube/438/023.png,0.0,0.9973144
Real_youtube/438/067.png,0.0,0.9976623
Real_youtube/438/024.png,0.0,0.9974362
Real_youtube/438/073.png,0.0,0.99779296
Real_youtube/438/072.png,0.0,0.99779344
Real_youtube/438/098.png,0.0,0.99774146
Real_youtube/438/006.png,0.0,0.9964896
Real_youtube/438/080.png,0.0,0.99775606
Real_youtube/438/055.png,0.0,0.9977671
Real_youtube/438/064.png,0.0,0.99768
Real_youtube/438/025.png,0.0,0.9972198
Real_youtube/438/013.png,0.0,0.9971226
Real_youtube/438/063.png,0.0,0.99768937
Real_youtube/438/053.png,0.0,0.99775946
Real_youtube/438/061.png,0.0,0.99770325
Real_youtube/438/021.png,0.0,0.9973225
Real_youtube/438/076.png,0.0,0.9977204
Real_youtube/438/052.png,0.0,0.997757
Real_youtube/438/085.png,0.0,0.99770135
Real_youtube/438/028.png,0.0,0.9972349
Real_youtube/438/004.png,0.0,0.99695075
Real_youtube/438/012.png,0.0,0.99737835
Real_youtube/438/033.png,0.0,0.9977598
Real_youtube/438/059.png,0.0,0.99772424
Real_youtube/438/050.png,0.0,0.99774736
Real_youtube/438/026.png,0.0,0.9972632
Real_youtube/438/042.png,0.0,0.99772066
Real_youtube/438/027.png,0.0,0.99718326
Real_youtube/438/015.png,0.0,0.9972228
Real_youtube/438/097.png,0.0,0.9977537
Real_youtube/438/051.png,0.0,0.9977182
Real_youtube/438/043.png,0.0,0.99767786
Real_youtube/438/089.png,0.0,0.9977557
Real_youtube/438/048.png,0.0,0.9977609
Real_youtube/438/031.png,0.0,0.99779946
Real_youtube/438/008.png,0.0,0.9963691
Real_youtube/438/009.png,0.0,0.9965874
Real_youtube/438/011.png,0.0,0.9970591
Real_youtube/438/100.png,0.0,0.99773127
Real_youtube/438/062.png,0.0,0.9976386
Real_youtube/438/081.png,0.0,0.99778855
Real_youtube/438/018.png,0.0,0.9970546
Real_youtube/438/029.png,0.0,0.9974254
Real_youtube/438/068.png,0.0,0.9976999
Real_youtube/438/069.png,0.0,0.9977673
Real_youtube/438/054.png,0.0,0.99775946
Real_youtube/438/007.png,0.0,0.9965078
Real_youtube/438/078.png,0.0,0.9977451
Real_youtube/438/099.png,0.0,0.99776185
Real_youtube/438/045.png,0.0,0.99774384
Real_youtube/438/003.png,0.0,0.99699473
Real_youtube/438/039.png,0.0,0.9977139
Real_youtube/438/095.png,0.0,0.9977617
Real_youtube/438/058.png,0.0,0.99773115
Real_youtube/438/040.png,0.0,0.99773175
Real_youtube/438/079.png,0.0,0.9978188
Real_youtube/438/086.png,0.0,0.9977132
Real_youtube/438/010.png,0.0,0.9969568
Real_youtube/438/092.png,0.0,0.9977774
Real_youtube/438/002.png,0.0,0.9969463
Real_youtube/438/047.png,0.0,0.9978338
Real_youtube/438/001.png,0.0,0.99696034
Real_youtube/438/032.png,0.0,0.9978015
Real_youtube/438/075.png,0.0,0.9977075
Real_youtube/438/077.png,0.0,0.9977012
Real_youtube/438/094.png,0.0,0.99779224
Real_youtube/438/000.png,0.0,0.9970055
Real_youtube/438/087.png,0.0,0.99773884
Real_youtube/438/037.png,0.0,0.99766785
Real_youtube/438/088.png,0.0,0.99772674
Real_youtube/438/030.png,0.0,0.99780613
Real_youtube/438/084.png,0.0,0.997724
Real_youtube/438/070.png,0.0,0.9977082
Real_youtube/438/090.png,0.0,0.9977278
Real_youtube/438/022.png,0.0,0.9973308
Real_youtube/438/074.png,0.0,0.99769956
Real_youtube/438/014.png,0.0,0.9971138
Real_youtube/438/071.png,0.0,0.9977907
Real_youtube/438/046.png,0.0,0.99777335
Real_youtube/438/066.png,0.0,0.9975689
Real_youtube/438/035.png,0.0,0.9976724
Real_youtube/438/036.png,0.0,0.99771714
Real_youtube/438/038.png,0.0,0.9977068
Real_youtube/438/049.png,0.0,0.9977412
Real_youtube/438/057.png,0.0,0.99775
Real_youtube/438/034.png,0.0,0.99773335
Real_youtube/438/005.png,0.0,0.99682826
Real_youtube/438/020.png,0.0,0.9971855
Real_youtube/438/044.png,0.0,0.9976907
Real_youtube/438/056.png,0.0,0.9977482
Real_youtube/438/096.png,0.0,0.9977736
Real_youtube/438/065.png,0.0,0.9976336
Real_youtube/438/041.png,0.0,0.9977457
Real_youtube/438/093.png,0.0,0.9977836
Real_youtube/438/083.png,0.0,0.9977399
Real_youtube/438/091.png,0.0,0.99773526
Real_youtube/438/082.png,0.0,0.99774736
Real_youtube/438/017.png,0.0,0.99698013
Real_youtube/438/016.png,0.0,0.9970885
Real_youtube/077/060.png,0.0,0.06836762
Real_youtube/077/019.png,0.0,0.04614284
Real_youtube/077/023.png,0.0,0.39244735
Real_youtube/077/067.png,0.0,0.008383719
Real_youtube/077/024.png,0.0,0.19028006
Real_youtube/077/073.png,0.0,0.005997566
Real_youtube/077/072.png,0.0,0.0051909713
Real_youtube/077/098.png,0.0,0.0033207608
Real_youtube/077/006.png,0.0,0.7354339
Real_youtube/077/080.png,0.0,0.004248071
Real_youtube/077/055.png,0.0,0.09006044
Real_youtube/077/064.png,0.0,0.0058017233
Real_youtube/077/025.png,0.0,0.59264886
Real_youtube/077/013.png,0.0,0.34844568
Real_youtube/077/063.png,0.0,0.005150565
Real_youtube/077/053.png,0.0,0.047084626
Real_youtube/077/061.png,0.0,0.017400244
Real_youtube/077/021.png,0.0,0.22521001
Real_youtube/077/076.png,0.0,0.0073495964
Real_youtube/077/052.png,0.0,0.01899888
Real_youtube/077/085.png,0.0,0.005380379
Real_youtube/077/028.png,0.0,0.97690433
Real_youtube/077/004.png,0.0,0.65777653
Real_youtube/077/012.png,0.0,0.22020096
Real_youtube/077/033.png,0.0,0.8293672
Real_youtube/077/059.png,0.0,0.44503582
Real_youtube/077/050.png,0.0,0.008540494
Real_youtube/077/026.png,0.0,0.92472136
Real_youtube/077/042.png,0.0,0.009349983
Real_youtube/077/027.png,0.0,0.64584994
Real_youtube/077/015.png,0.0,0.6881679
Real_youtube/077/097.png,0.0,0.0036638665
Real_youtube/077/051.png,0.0,0.01805949
Real_youtube/077/043.png,0.0,0.01685663
Real_youtube/077/089.png,0.0,0.014747474
Real_youtube/077/048.png,0.0,0.0058769193
Real_youtube/077/031.png,0.0,0.8627957
Real_youtube/077/008.png,0.0,0.4108298
Real_youtube/077/009.png,0.0,0.11734911
Real_youtube/077/011.png,0.0,0.43463922
Real_youtube/077/100.png,0.0,0.0037241864
Real_youtube/077/062.png,0.0,0.011757891
Real_youtube/077/081.png,0.0,0.0038539907
Real_youtube/077/018.png,0.0,0.13312846
Real_youtube/077/029.png,0.0,0.9496714
Real_youtube/077/068.png,0.0,0.005927646
Real_youtube/077/069.png,0.0,0.006506464
Real_youtube/077/054.png,0.0,0.5606058
Real_youtube/077/007.png,0.0,0.95025706
Real_youtube/077/078.png,0.0,0.005191301
Real_youtube/077/099.png,0.0,0.0034508742
Real_youtube/077/045.png,0.0,0.005465134
Real_youtube/077/003.png,0.0,0.5966815
Real_youtube/077/039.png,0.0,0.083824374
Real_youtube/077/095.png,0.0,0.0046116705
Real_youtube/077/058.png,0.0,0.75450855
Real_youtube/077/040.png,0.0,0.0175033
Real_youtube/077/079.png,0.0,0.00508533
Real_youtube/077/086.png,0.0,0.029960811
Real_youtube/077/010.png,0.0,0.13007633
Real_youtube/077/092.png,0.0,0.004410285
Real_youtube/077/002.png,0.0,0.41503572
Real_youtube/077/047.png,0.0,0.008213735
Real_youtube/077/001.png,0.0,0.6501683
Real_youtube/077/032.png,0.0,0.9207968
Real_youtube/077/075.png,0.0,0.011325451
Real_youtube/077/077.png,0.0,0.004506279
Real_youtube/077/094.png,0.0,0.0037846628
Real_youtube/077/000.png,0.0,0.10720901
Real_youtube/077/087.png,0.0,0.037655935
Real_youtube/077/037.png,0.0,0.03702738
Real_youtube/077/088.png,0.0,0.014609744
Real_youtube/077/030.png,0.0,0.91869724
Real_youtube/077/084.png,0.0,0.0036048614
Real_youtube/077/070.png,0.0,0.005206507
Real_youtube/077/090.png,0.0,0.007551081
Real_youtube/077/022.png,0.0,0.32662812
Real_youtube/077/074.png,0.0,0.009485759
Real_youtube/077/014.png,0.0,0.59778565
Real_youtube/077/071.png,0.0,0.005534668
Real_youtube/077/046.png,0.0,0.0071901623
Real_youtube/077/066.png,0.0,0.0069560935
Real_youtube/077/035.png,0.0,0.41242138
Real_youtube/077/036.png,0.0,0.49984473
Real_youtube/077/038.png,0.0,0.09943046
Real_youtube/077/049.png,0.0,0.0065355855
Real_youtube/077/057.png,0.0,0.06359158
Real_youtube/077/034.png,0.0,0.38275477
Real_youtube/077/005.png,0.0,0.96322376
Real_youtube/077/020.png,0.0,0.026035292
Real_youtube/077/044.png,0.0,0.008263048
Real_youtube/077/056.png,0.0,0.046908755
Real_youtube/077/096.png,0.0,0.0040964824
Real_youtube/077/065.png,0.0,0.007639719
Real_youtube/077/041.png,0.0,0.011026667
Real_youtube/077/093.png,0.0,0.004072108
Real_youtube/077/083.png,0.0,0.004247073
Real_youtube/077/091.png,0.0,0.006519549
Real_youtube/077/082.png,0.0,0.004101218
Real_youtube/077/017.png,0.0,0.19215533
Real_youtube/077/016.png,0.0,0.17607233
Real_youtube/999/060.png,0.0,0.9938036
Real_youtube/999/019.png,0.0,0.99515617
Real_youtube/999/023.png,0.0,0.99403137
Real_youtube/999/067.png,0.0,0.99590176
Real_youtube/999/024.png,0.0,0.9931503
Real_youtube/999/073.png,0.0,0.88662523
Real_youtube/999/072.png,0.0,0.9736649
Real_youtube/999/098.png,0.0,0.9925079
Real_youtube/999/006.png,0.0,0.996262
Real_youtube/999/080.png,0.0,0.9956577
Real_youtube/999/055.png,0.0,0.9909739
Real_youtube/999/064.png,0.0,0.992581
Real_youtube/999/025.png,0.0,0.9945141
Real_youtube/999/013.png,0.0,0.99352795
Real_youtube/999/063.png,0.0,0.99492395
Real_youtube/999/053.png,0.0,0.9907975
Real_youtube/999/061.png,0.0,0.9944877
Real_youtube/999/021.png,0.0,0.99547356
Real_youtube/999/076.png,0.0,0.9937475
Real_youtube/999/052.png,0.0,0.98970795
Real_youtube/999/085.png,0.0,0.9892754
Real_youtube/999/028.png,0.0,0.9909456
Real_youtube/999/004.png,0.0,0.9960156
Real_youtube/999/012.png,0.0,0.9930555
Real_youtube/999/033.png,0.0,0.99080956
Real_youtube/999/059.png,0.0,0.9934269
Real_youtube/999/050.png,0.0,0.99105835
Real_youtube/999/026.png,0.0,0.9919487
Real_youtube/999/042.png,0.0,0.99451786
Real_youtube/999/027.png,0.0,0.9920316
Real_youtube/999/015.png,0.0,0.99479514
Real_youtube/999/097.png,0.0,0.993887
Real_youtube/999/051.png,0.0,0.9891067
Real_youtube/999/043.png,0.0,0.9942848
Real_youtube/999/089.png,0.0,0.9664463
Real_youtube/999/048.png,0.0,0.9928853
Real_youtube/999/031.png,0.0,0.9926399
Real_youtube/999/008.png,0.0,0.99498934
Real_youtube/999/009.png,0.0,0.9941935
Real_youtube/999/011.png,0.0,0.99172664
Real_youtube/999/100.png,0.0,0.99430794
Real_youtube/999/062.png,0.0,0.9937803
Real_youtube/999/081.png,0.0,0.9933484
Real_youtube/999/018.png,0.0,0.99290174
Real_youtube/999/029.png,0.0,0.9938729
Real_youtube/999/068.png,0.0,0.9953551
Real_youtube/999/069.png,0.0,0.99372995
Real_youtube/999/054.png,0.0,0.99158937
Real_youtube/999/007.png,0.0,0.9948461
Real_youtube/999/078.png,0.0,0.995139
Real_youtube/999/099.png,0.0,0.9950923
Real_youtube/999/045.png,0.0,0.99305093
Real_youtube/999/003.png,0.0,0.9957344
Real_youtube/999/039.png,0.0,0.991085
Real_youtube/999/095.png,0.0,0.9909009
Real_youtube/999/058.png,0.0,0.992539
Real_youtube/999/040.png,0.0,0.9892809
Real_youtube/999/079.png,0.0,0.99474853
Real_youtube/999/086.png,0.0,0.97981036
Real_youtube/999/010.png,0.0,0.99496776
Real_youtube/999/092.png,0.0,0.9827214
Real_youtube/999/002.png,0.0,0.99615556
Real_youtube/999/047.png,0.0,0.9935148
Real_youtube/999/001.png,0.0,0.996219
Real_youtube/999/032.png,0.0,0.9920706
Real_youtube/999/075.png,0.0,0.99026346
Real_youtube/999/077.png,0.0,0.9950734
Real_youtube/999/094.png,0.0,0.9884306
Real_youtube/999/000.png,0.0,0.99579465
Real_youtube/999/087.png,0.0,0.97984606
Real_youtube/999/037.png,0.0,0.9814964
Real_youtube/999/088.png,0.0,0.969522
Real_youtube/999/030.png,0.0,0.9933427
Real_youtube/999/084.png,0.0,0.9932597
Real_youtube/999/070.png,0.0,0.993186
Real_youtube/999/090.png,0.0,0.9775171
Real_youtube/999/022.png,0.0,0.9948198
Real_youtube/999/074.png,0.0,0.9885964
Real_youtube/999/014.png,0.0,0.9955782
Real_youtube/999/071.png,0.0,0.9900628
Real_youtube/999/046.png,0.0,0.99212474
Real_youtube/999/066.png,0.0,0.9946983
Real_youtube/999/035.png,0.0,0.9896526
Real_youtube/999/036.png,0.0,0.9875051
Real_youtube/999/038.png,0.0,0.98926336
Real_youtube/999/049.png,0.0,0.99174
Real_youtube/999/057.png,0.0,0.9907224
Real_youtube/999/034.png,0.0,0.9875144
Real_youtube/999/005.png,0.0,0.99494076
Real_youtube/999/020.png,0.0,0.9958133
Real_youtube/999/044.png,0.0,0.9929865
Real_youtube/999/056.png,0.0,0.9885593
Real_youtube/999/096.png,0.0,0.99038625
Real_youtube/999/065.png,0.0,0.9951237
Real_youtube/999/041.png,0.0,0.99183464
Real_youtube/999/093.png,0.0,0.9851488
Real_youtube/999/083.png,0.0,0.9931727
Real_youtube/999/091.png,0.0,0.9832116
Real_youtube/999/082.png,0.0,0.99148315
Real_youtube/999/017.png,0.0,0.99379116
Real_youtube/999/016.png,0.0,0.99469346
Real_youtube/928/060.png,0.0,0.0029235168
Real_youtube/928/019.png,0.0,0.042799503
Real_youtube/928/023.png,0.0,0.0071538487
Real_youtube/928/067.png,0.0,0.0026706872
Real_youtube/928/024.png,0.0,0.004948843
Real_youtube/928/073.png,0.0,0.002788718
Real_youtube/928/072.png,0.0,0.0027550193
Real_youtube/928/098.png,0.0,0.0028999504
Real_youtube/928/006.png,0.0,0.0034457713
Real_youtube/928/080.png,0.0,0.0028793172
Real_youtube/928/055.png,0.0,0.0028757597
Real_youtube/928/064.png,0.0,0.0030200835
Real_youtube/928/025.png,0.0,0.0038053582
Real_youtube/928/013.png,0.0,0.008998466
Real_youtube/928/063.png,0.0,0.0028696163
Real_youtube/928/053.png,0.0,0.0028435006
Real_youtube/928/061.png,0.0,0.002785532
Real_youtube/928/021.png,0.0,0.01572341
Real_youtube/928/076.png,0.0,0.0026254847
Real_youtube/928/052.png,0.0,0.0028701716
Real_youtube/928/085.png,0.0,0.002897778
Real_youtube/928/028.png,0.0,0.0095311515
Real_youtube/928/004.png,0.0,0.0030192651
Real_youtube/928/012.png,0.0,0.005972135
Real_youtube/928/033.png,0.0,0.0035014881
Real_youtube/928/059.png,0.0,0.0028642127
Real_youtube/928/050.png,0.0,0.0027071969
Real_youtube/928/026.png,0.0,0.0058803884
Real_youtube/928/042.png,0.0,0.0027635745
Real_youtube/928/027.png,0.0,0.004893888
Real_youtube/928/015.png,0.0,0.017034128
Real_youtube/928/097.png,0.0,0.004323848
Real_youtube/928/051.png,0.0,0.0027060234
Real_youtube/928/043.png,0.0,0.0028591945
Real_youtube/928/089.png,0.0,0.0034032608
Real_youtube/928/048.png,0.0,0.002917604
Real_youtube/928/031.png,0.0,0.0036998384
Real_youtube/928/008.png,0.0,0.0032690354
Real_youtube/928/009.png,0.0,0.0031172598
Real_youtube/928/011.png,0.0,0.00395816
Real_youtube/928/100.png,0.0,0.0030502032
Real_youtube/928/062.png,0.0,0.002827083
Real_youtube/928/081.png,0.0,0.0031138612
Real_youtube/928/018.png,0.0,0.05858596
Real_youtube/928/029.png,0.0,0.004951384
Real_youtube/928/068.png,0.0,0.002823233
Real_youtube/928/069.png,0.0,0.0028283175
Real_youtube/928/054.png,0.0,0.0031052835
Real_youtube/928/007.png,0.0,0.0036724496
Real_youtube/928/078.png,0.0,0.0026961032
Real_youtube/928/099.png,0.0,0.0032177886
Real_youtube/928/045.png,0.0,0.003249154
Real_youtube/928/003.png,0.0,0.0027170582
Real_youtube/928/039.png,0.0,0.003020454
Real_youtube/928/095.png,0.0,0.0032621566
Real_youtube/928/058.png,0.0,0.0028183
Real_youtube/928/040.png,0.0,0.002675257
Real_youtube/928/079.png,0.0,0.0028292534
Real_youtube/928/086.png,0.0,0.0027109317
Real_youtube/928/010.png,0.0,0.0031260133
Real_youtube/928/092.png,0.0,0.0030399084
Real_youtube/928/002.png,0.0,0.0031003363
Real_youtube/928/047.png,0.0,0.0031986071
Real_youtube/928/001.png,0.0,0.003907677
Real_youtube/928/032.png,0.0,0.003743549
Real_youtube/928/075.png,0.0,0.0027141385
Real_youtube/928/077.png,0.0,0.0026774462
Real_youtube/928/094.png,0.0,0.0031912602
Real_youtube/928/000.png,0.0,0.004415891
Real_youtube/928/087.png,0.0,0.0027868182
Real_youtube/928/037.png,0.0,0.002825732
Real_youtube/928/088.png,0.0,0.0035956572
Real_youtube/928/030.png,0.0,0.0037915262
Real_youtube/928/084.png,0.0,0.003098589
Real_youtube/928/070.png,0.0,0.0028648868
Real_youtube/928/090.png,0.0,0.0034823087
Real_youtube/928/022.png,0.0,0.29440477
Real_youtube/928/074.png,0.0,0.0027304266
Real_youtube/928/014.png,0.0,0.066029266
Real_youtube/928/071.png,0.0,0.0028730007
Real_youtube/928/046.png,0.0,0.003287736
Real_youtube/928/066.png,0.0,0.0028124696
Real_youtube/928/035.png,0.0,0.002721495
Real_youtube/928/036.png,0.0,0.0028059739
Real_youtube/928/038.png,0.0,0.0032380894
Real_youtube/928/049.png,0.0,0.0027259856
Real_youtube/928/057.png,0.0,0.0029659632
Real_youtube/928/034.png,0.0,0.002928374
Real_youtube/928/005.png,0.0,0.002904591
Real_youtube/928/020.png,0.0,0.032015
Real_youtube/928/044.png,0.0,0.0030517653
Real_youtube/928/056.png,0.0,0.003067646
Real_youtube/928/096.png,0.0,0.0030819438
Real_youtube/928/065.png,0.0,0.002838979
Real_youtube/928/041.png,0.0,0.002735391
Real_youtube/928/093.png,0.0,0.0031090232
Real_youtube/928/083.png,0.0,0.0029975635
Real_youtube/928/091.png,0.0,0.0033605874
Real_youtube/928/082.png,0.0,0.002892253
Real_youtube/928/017.png,0.0,0.0156041365
